date,home,away,committing_team,disadvantaged_team,review_decision
20160208,ATL,ORL,ATL,ORL,INC
20160208,ATL,ORL,,,INC
20160208,ATL,ORL,ATL,ORL,IC
20160208,MEM,POR,POR,MEM,IC
20160209,DAL,UTA,DAL,UTA,INC
20160209,DAL,UTA,UTA,DAL,INC
20160209,DAL,UTA,UTA,DAL,IC
20160210,BOS,LAC,LAC,BOS,IC
20160210,BOS,LAC,BOS,LAC,IC
20160219,MIL,CHA,CHA,MIL,INC
20160219,ORL,DAL,DAL,ORL,IC
20160219,ORL,DAL,DAL,ORL,INC
20160219,ORL,DAL,ORL,DAL,INC
20160219,ATL,MIA,MIA,ATL,INC
20160219,MEM,MIN,MEM,MIN,IC
20160219,MEM,MIN,MIN,MEM,IC
20160220,ATL,MIL,MIL,ATL,INC
20160220,ATL,MIL,,,INC
20160220,ATL,MIL,ATL,MIL,INC
20160221,TOR,MEM,MEM,TOR,INC
20160221,POR,UTA,UTA,POR,INC
20160222,MIA,IND,IND,MIA,INC
20160222,MIA,IND,IND,MIA,INC
20160222,MIA,IND,IND,MIA,INC
20160222,MIA,IND,IND,MIA,INC
20160222,MIA,IND,MIA,IND,INC
20160222,MIA,IND,IND,MIA,INC
20160222,MIA,IND,IND,MIA,INC
20160222,MIA,IND,MIA,IND,IC
20160222,MIA,IND,IND,MIA,INC
20160223,POR,BKN,BKN,POR,INC
20160223,POR,BKN,BKN,POR,INC
20160223,UTA,HOU,HOU,UTA,INC
20160223,UTA,HOU,HOU,UTA,INC
20160223,UTA,HOU,HOU,UTA,INC
20160223,UTA,HOU,HOU,UTA,INC
20160223,UTA,HOU,HOU,UTA,INC
20160223,UTA,HOU,HOU,UTA,INC
20160223,DEN,SAC,DEN,SAC,INC
20160223,DEN,SAC,DEN,SAC,INC
20160224,LAC,DEN,DEN,LAC,INC
20160224,LAC,DEN,LAC,DEN,IC
20160224,MIA,GSW,MIA,GSW,INC
20160224,MIA,GSW,MIA,GSW,INC
20160224,MIA,GSW,MIA,GSW,INC
20160224,TOR,MIN,MIN,TOR,INC
20160224,TOR,MIN,TOR,MIN,INC
20160224,TOR,MIN,MIN,TOR,INC
20160224,IND,NYK,IND,NYK,INC
20160224,IND,NYK,NYK,IND,INC
20160224,IND,NYK,NYK,IND,INC
20160226,IND,CHA,CHA,IND,IC
20160226,TOR,CLE,CLE,TOR,INC
20160226,DAL,DEN,DAL,DEN,INC
20160226,DAL,DEN,DEN,DAL,INC
20160226,DAL,DEN,DAL,DEN,INC
20160226,DAL,DEN,DAL,DEN,INC
20160226,DAL,DEN,DAL,DEN,IC
20160226,PHI,WAS,PHI,WAS,INC
20160226,PHI,WAS,PHI,WAS,INC
20160226,PHI,WAS,PHI,WAS,INC
20160226,PHI,WAS,WAS,PHI,INC
20160227,OKC,GSW,OKC,GSW,INC
20160227,OKC,GSW,OKC,GSW,INC
20160229,CLE,IND,IND,CLE,INC
20160229,DEN,MEM,DEN,MEM,INC
20160229,DEN,MEM,MEM,DEN,INC
20160229,DEN,MEM,DEN,MEM,INC
20160229,BOS,UTA,UTA,BOS,INC
20160229,BOS,UTA,UTA,BOS,INC
20160301,GSW,ATL,ATL,GSW,INC
20160301,GSW,ATL,ATL,GSW,IC
20160301,GSW,ATL,ATL,GSW,IC
20160301,GSW,ATL,GSW,ATL,INC
20160301,GSW,ATL,GSW,ATL,INC
20160301,GSW,ATL,GSW,ATL,INC
20160301,LAL,BKN,LAL,BKN,INC
20160302,HOU,NOP,NOP,HOU,IC
20160302,MEM,SAC,SAC,MEM,INC
20160304,DEN,BKN,BKN,DEN,INC
20160304,DEN,BKN,DEN,BKN,INC
20160304,DEN,BKN,BKN,DEN,INC
20160304,BOS,NYK,NYK,BOS,INC
20160304,BOS,NYK,BOS,NYK,INC
20160304,TOR,POR,POR,TOR,INC
20160306,DEN,DAL,DEN,DAL,INC
20160306,DEN,DAL,DEN,DAL,INC
20160306,DEN,DAL,DEN,DAL,INC
20160306,DEN,DAL,DEN,DAL,INC
20160306,TOR,HOU,TOR,HOU,INC
20160306,TOR,HOU,TOR,HOU,INC
20160306,TOR,HOU,HOU,TOR,INC
20160307,CLE,MEM,MEM,CLE,INC
20160307,CLE,MEM,CLE,MEM,INC
20160307,CLE,MEM,MEM,CLE,INC
20160307,NOP,SAC,NOP,SAC,INC
20160307,IND,SAS,SAS,IND,IC
20160308,TOR,BKN,BKN,TOR,INC
20160308,TOR,BKN,TOR,BKN,INC
20160308,TOR,BKN,BKN,TOR,INC
20160308,TOR,BKN,,,INC
20160308,TOR,BKN,,,IC
20160308,POR,WAS,POR,WAS,INC
20160308,POR,WAS,POR,WAS,INC
20160308,POR,WAS,WAS,POR,INC
20160309,SAC,CLE,CLE,SAC,INC
20160309,SAC,CLE,CLE,SAC,INC
20160309,DAL,DET,DET,DAL,INC
20160309,DAL,DET,DAL,DET,INC
20160309,MIL,MIA,MIA,MIL,INC
20160309,MIL,MIA,MIL,MIA,INC
20160309,MIL,MIA,MIA,MIL,INC
20160309,MIL,MIA,MIL,MIA,INC
20160309,MIL,MIA,MIA,MIL,INC
20160309,CHA,NOP,CHA,NOP,INC
20160311,OKC,MIN,MIN,OKC,INC
20160311,MEM,NOP,NOP,MEM,INC
20160311,MEM,NOP,MEM,NOP,INC
20160311,MEM,NOP,MEM,NOP,INC
20160311,MEM,NOP,NOP,MEM,INC
20160311,MEM,NOP,NOP,MEM,INC
20160311,MEM,NOP,MEM,NOP,INC
20160311,MEM,NOP,MEM,NOP,INC
20160312,TOR,MIA,TOR,MIA,INC
20160312,TOR,MIA,TOR,MIA,INC
20160312,TOR,MIA,MIA,TOR,INC
20160312,TOR,MIA,TOR,MIA,INC
20160313,BKN,MIL,MIL,BKN,INC
20160313,BKN,MIL,BKN,MIL,INC
20160313,LAL,NYK,NYK,LAL,INC
20160313,LAL,NYK,NYK,LAL,INC
20160314,PHO,MIN,MIN,PHO,INC
20160314,PHO,MIN,PHO,MIN,IC
20160314,PHO,MIN,PHO,MIN,INC
20160316,DET,ATL,DET,ATL,INC
20160316,DET,ATL,DET,ATL,INC
20160316,CLE,DAL,DAL,CLE,INC
20160316,CLE,DAL,CLE,DAL,IC
20160316,CLE,DAL,DAL,CLE,INC
20160316,CLE,DAL,DAL,CLE,INC
20160316,CLE,DAL,CLE,DAL,INC
20160316,CLE,DAL,CLE,DAL,INC
20160317,MIA,CHA,MIA,CHA,INC
20160317,MIA,CHA,MIA,CHA,INC
20160317,IND,TOR,TOR,IND,INC
20160317,IND,TOR,IND,TOR,INC
20160317,IND,TOR,IND,TOR,INC
20160317,IND,TOR,TOR,IND,INC
20160317,PHI,WAS,WAS,PHI,INC
20160317,PHI,WAS,PHI,WAS,IC
20160317,PHI,WAS,WAS,PHI,INC
20160317,PHI,WAS,WAS,PHI,INC
20160317,PHI,WAS,WAS,PHI,INC
20160317,PHI,WAS,PHI,WAS,INC
20160317,PHI,WAS,WAS,PHI,INC
20160318,LAL,PHO,PHO,LAL,INC
20160318,LAL,PHO,PHO,LAL,INC
20160318,LAL,PHO,PHO,LAL,INC
20160318,LAL,PHO,PHO,LAL,INC
20160319,SAS,GSW,GSW,SAS,INC
20160320,TOR,ORL,TOR,ORL,INC
20160320,DAL,POR,DAL,POR,INC
20160320,DAL,POR,POR,DAL,INC
20160320,DAL,POR,DAL,POR,INC
20160320,DAL,POR,POR,DAL,INC
20160320,DAL,POR,POR,DAL,INC
20160320,DAL,POR,POR,DAL,INC
20160321,MIN,GSW,GSW,MIN,INC
20160321,MIN,GSW,GSW,MIN,INC
20160321,MIN,GSW,GSW,MIN,INC
20160321,PHO,MEM,MEM,PHO,INC
20160321,PHO,MEM,MEM,PHO,INC
20160321,DET,MIL,DET,MIL,INC
20160321,DET,MIL,DET,MIL,INC
20160321,DET,MIL,DET,MIL,INC
20160321,DET,MIL,DET,MIL,INC
20160321,DET,MIL,DET,MIL,INC
20160321,DET,MIL,DET,MIL,INC
20160321,CHI,SAC,CHI,SAC,INC
20160321,CHI,SAC,CHI,SAC,INC
20160321,CHA,SAS,SAS,CHA,INC
20160321,CHA,SAS,SAS,CHA,INC
20160321,CHA,SAS,SAS,CHA,INC
20160322,OKC,HOU,OKC,HOU,INC
20160322,OKC,HOU,HOU,OKC,INC
20160322,OKC,HOU,OKC,HOU,INC
20160323,HOU,UTA,HOU,UTA,INC
20160323,HOU,UTA,UTA,HOU,INC
20160323,HOU,UTA,HOU,UTA,INC
20160323,HOU,UTA,UTA,HOU,INC
20160323,HOU,UTA,UTA,HOU,INC
20160324,LAC,POR,LAC,POR,INC
20160324,LAC,POR,POR,LAC,INC
20160324,LAC,POR,LAC,POR,INC
20160324,LAC,POR,LAC,POR,INC
20160324,LAC,POR,LAC,POR,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,WAS,MIN,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,WAS,MIN,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,WAS,MIN,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,MIN,WAS,INC
20160325,WAS,MIN,WAS,MIN,INC
20160325,WAS,MIN,WAS,MIN,INC
20160326,PHO,BOS,PHO,BOS,INC
20160326,PHO,BOS,BOS,PHO,INC
20160326,POR,PHI,PHI,POR,INC
20160326,POR,PHI,POR,PHI,INC
20160327,IND,HOU,IND,HOU,INC
20160327,IND,HOU,HOU,IND,INC
20160327,IND,HOU,HOU,IND,INC
20160327,IND,HOU,HOU,IND,INC
20160328,CHI,ATL,CHI,ATL,INC
20160328,CHI,ATL,CHI,ATL,INC
20160328,NOP,NYK,NYK,NOP,INC
20160328,NOP,NYK,NYK,NOP,INC
20160328,NOP,NYK,NYK,NOP,INC
20160328,NOP,NYK,NYK,NOP,IC
20160328,NOP,NYK,NYK,NOP,INC
20160329,IND,CHI,CHI,IND,IC
20160329,CLE,HOU,CLE,HOU,INC
20160329,DET,OKC,OKC,DET,IC
20160329,DET,OKC,DET,OKC,INC
20160330,UTA,GSW,GSW,UTA,INC
20160330,UTA,GSW,GSW,UTA,INC
20160330,UTA,GSW,GSW,UTA,INC
20160330,UTA,GSW,GSW,UTA,INC
20160330,LAL,MIA,MIA,LAL,INC
20160330,DAL,NYK,DAL,NYK,INC
20160330,DAL,NYK,NYK,DAL,INC
20160330,DAL,NYK,NYK,DAL,INC
20160330,DAL,NYK,DAL,NYK,INC
20160330,DAL,NYK,NYK,DAL,INC
20160331,POR,BOS,POR,BOS,INC
20160331,POR,BOS,BOS,POR,INC
20160331,HOU,CHI,HOU,CHI,INC
20160331,HOU,CHI,HOU,CHI,INC
20160331,HOU,CHI,HOU,CHI,INC
20160331,NOP,DEN,DEN,NOP,INC
20160331,NOP,DEN,DEN,NOP,INC
20160331,NOP,DEN,DEN,NOP,INC
20160331,OKC,LAC,LAC,OKC,INC
20160331,OKC,LAC,LAC,OKC,INC
20160331,OKC,LAC,LAC,OKC,INC
20160331,OKC,LAC,LAC,OKC,INC
20160401,ATL,CLE,ATL,CLE,INC
20160401,ATL,CLE,CLE,ATL,INC
20160401,ATL,CLE,ATL,CLE,INC
20160401,ATL,CLE,CLE,ATL,INC
20160401,ATL,CLE,ATL,CLE,INC
20160401,ATL,CLE,CLE,ATL,INC
20160401,ATL,CLE,CLE,ATL,INC
20160401,ATL,CLE,ATL,CLE,INC
20160401,ATL,CLE,ATL,CLE,INC
20160401,SAC,MIA,MIA,SAC,INC
20160401,SAC,MIA,MIA,SAC,INC
20160401,SAC,MIA,SAC,MIA,INC
20160401,MIL,ORL,ORL,MIL,INC
20160401,MIL,ORL,MIL,ORL,INC
20160401,MIL,ORL,ORL,MIL,INC
20160401,MIL,ORL,MIL,ORL,INC
20160401,MEM,TOR,MEM,TOR,INC
20160401,MEM,TOR,MEM,TOR,INC
20160401,MEM,TOR,MEM,TOR,INC
20160401,MEM,TOR,TOR,MEM,INC
20160402,CHI,DET,DET,CHI,INC
20160402,CHI,DET,DET,CHI,IC
20160403,MIL,CHI,CHI,MIL,INC
20160403,NYK,IND,IND,NYK,INC
20160403,HOU,OKC,OKC,HOU,INC
20160403,HOU,OKC,HOU,OKC,INC
20160403,HOU,OKC,OKC,HOU,IC
20160403,HOU,OKC,OKC,HOU,IC
20160405,GSW,MIN,MIN,GSW,INC
20160405,GSW,MIN,MIN,GSW,INC
20160405,GSW,MIN,GSW,MIN,INC
20160405,GSW,MIN,GSW,MIN,IC
20160406,ORL,DET,ORL,DET,INC
20160406,ORL,DET,ORL,DET,INC
20160406,ORL,DET,ORL,DET,INC
20160406,DAL,HOU,HOU,DAL,INC
20160406,DAL,HOU,HOU,DAL,INC
20160406,DAL,HOU,DAL,HOU,INC
20160406,DAL,HOU,DAL,HOU,INC
20160406,DAL,HOU,HOU,DAL,INC
20160406,DAL,HOU,DAL,HOU,INC
20160407,HOU,PHO,HOU,PHO,INC
20160407,HOU,PHO,HOU,PHO,INC
20160407,HOU,PHO,HOU,PHO,INC
20160407,HOU,PHO,PHO,HOU,IC
20160407,ATL,TOR,TOR,ATL,IC
20160407,ATL,TOR,ATL,TOR,INC
20160408,UTA,LAC,LAC,UTA,INC
20160408,UTA,LAC,UTA,LAC,INC
20160408,ORL,MIA,ORL,MIA,INC
20160408,ORL,MIA,MIA,ORL,INC
20160408,DEN,SAS,DEN,SAS,IC
20160409,MEM,GSW,GSW,MEM,INC
20160409,MEM,GSW,MEM,GSW,INC
20160409,MEM,GSW,MEM,GSW,INC
20160409,MEM,GSW,MEM,GSW,INC
20160409,SAC,OKC,SAC,OKC,INC
20160409,SAC,OKC,SAC,OKC,INC
20160410,PHI,MIL,PHI,MIL,INC
20160410,PHI,MIL,MIL,PHI,IC
20160410,PHI,MIL,PHI,MIL,INC
20160410,PHI,MIL,PHI,MIL,INC
20160410,NYK,TOR,NYK,TOR,INC
20160410,NYK,TOR,NYK,TOR,INC
20160411,NOP,CHI,CHI,NOP,INC
20160411,NOP,CHI,NOP,CHI,INC
20160411,ORL,MIL,MIL,ORL,INC
20160411,ORL,MIL,MIL,ORL,INC
20160412,SAS,OKC,OKC,SAS,IC
20160412,SAS,OKC,SAS,OKC,INC
20160413,CLE,DET,CLE,DET,INC
20160413,CLE,DET,DET,CLE,INC
20160413,CLE,DET,CLE,DET,INC
20160413,CLE,DET,DET,CLE,INC
20160413,DAL,SAS,SAS,DAL,INC
20160413,DAL,SAS,DAL,SAS,INC
20160416,ATL,BOS,ATL,BOS,INC
20160416,ATL,BOS,ATL,BOS,IC
20160416,ATL,BOS,ATL,BOS,INC
20160416,ATL,BOS,ATL,BOS,INC
20160417,CLE,DET,DET,CLE,INC
20160418,OKC,DAL,DAL,OKC,INC
20160418,OKC,DAL,OKC,DAL,INC
20160418,OKC,DAL,OKC,DAL,INC
20160418,OKC,DAL,OKC,DAL,INC
20160421,HOU,GSW,HOU,GSW,INC
20160421,HOU,GSW,GSW,HOU,INC
20160421,HOU,GSW,HOU,GSW,INC
20160421,HOU,GSW,GSW,HOU,INC
20160422,BOS,ATL,BOS,ATL,IC
20160422,DET,CLE,DET,CLE,INC
20160422,DET,CLE,,,INC
20160424,BOS,ATL,ATL,BOS,INC
20160424,BOS,ATL,,,IC
20160424,BOS,ATL,ATL,BOS,INC
20160424,BOS,ATL,ATL,BOS,INC
20160424,DET,CLE,DET,CLE,INC
20160424,DET,CLE,DET,CLE,INC
20160425,CHA,MIA,MIA,CHA,INC
20160425,CHA,MIA,MIA,CHA,INC
20160425,CHA,MIA,CHA,MIA,INC
20160425,CHA,MIA,MIA,CHA,INC
20160427,MIA,CHA,MIA,CHA,INC
20160427,MIA,CHA,MIA,CHA,INC
20160429,POR,LAC,POR,LAC,INC
20160429,CHA,MIA,CHA,MIA,INC
20160429,CHA,MIA,CHA,MIA,INC
20160429,CHA,MIA,MIA,CHA,INC
20160501,TOR,IND,TOR,IND,INC
20160501,TOR,IND,IND,TOR,INC
20160502,SAS,OKC,SAS,OKC,INC
20160502,SAS,OKC,SAS,OKC,INC
20160502,SAS,OKC,SAS,OKC,INC
20160502,SAS,OKC,SAS,OKC,INC
20160502,SAS,OKC,OKC,SAS,INC
20160502,SAS,OKC,SAS,OKC,INC
20160502,SAS,OKC,SAS,OKC,INC
20160502,SAS,OKC,OKC,SAS,INC
20160503,TOR,MIA,TOR,MIA,INC
20160503,TOR,MIA,MIA,TOR,INC
20160503,TOR,MIA,TOR,MIA,INC
20160503,TOR,MIA,TOR,MIA,INC
20160503,TOR,MIA,TOR,MIA,INC
20160503,TOR,MIA,TOR,MIA,INC
20160503,TOR,MIA,TOR,MIA,INC
20160505,TOR,MIA,TOR,MIA,INC
20160505,TOR,MIA,TOR,MIA,INC
20160506,OKC,SAS,SAS,OKC,INC
20160507,MIA,TOR,MIA,TOR,INC
20160509,POR,GSW,POR,GSW,INC
20160509,POR,GSW,GSW,POR,IC
20160509,POR,GSW,POR,GSW,INC
20160509,MIA,TOR,TOR,MIA,INC
20160509,MIA,TOR,MIA,TOR,INC
20160509,MIA,TOR,TOR,MIA,INC
20160510,SAS,OKC,SAS,OKC,IC
20160510,SAS,OKC,SAS,OKC,INC
20160511,TOR,MIA,TOR,MIA,IC
20160511,TOR,MIA,TOR,MIA,INC
20160516,GSW,OKC,OKC,GSW,INC
20160516,GSW,OKC,GSW,OKC,INC
20160523,TOR,CLE,TOR,CLE,INC
20161025,POR,UTA,UTA,POR,INC
20161026,NOP,DEN,NOP,DEN,INC
20161026,NOP,DEN,NOP,DEN,INC
20161026,LAL,HOU,HOU,LAL,INC
20161026,LAL,HOU,HOU,LAL,INC
20161026,MEM,MIN,MEM,MIN,INC
20161026,MEM,MIN,MEM,MIN,INC
20161026,MEM,MIN,MIN,MEM,INC
20161026,MEM,MIN,MIN,MEM,INC
20161026,PHI,OKC,OKC,PHI,INC
20161027,CHI,BOS,BOS,CHI,INC
20161027,CHI,BOS,BOS,CHI,INC
20161028,TOR,CLE,CLE,TOR,INC
20161028,OKC,PHO,PHO,OKC,INC
20161029,DEN,POR,POR,DEN,INC
20161029,DEN,POR,POR,DEN,INC
20161029,DEN,POR,DEN,POR,INC
20161030,MEM,WAS,MEM,WAS,INC
20161031,TOR,DEN,TOR,DEN,IC
20161031,TOR,DEN,TOR,DEN,INC
20161101,CLE,HOU,HOU,CLE,INC
20161101,IND,LAL,LAL,IND,INC
20161101,MIA,SAC,MIA,SAC,INC
20161102,BOS,CHI,BOS,CHI,IC
20161102,BOS,CHI,CHI,BOS,INC
20161102,MEM,NOP,NOP,MEM,INC
20161102,PHO,POR,POR,PHO,INC
20161102,PHO,POR,PHO,POR,INC
20161103,MIN,DEN,DEN,MIN,INC
20161103,MIN,DEN,MIN,DEN,INC
20161103,MIN,DEN,MIN,DEN,INC
20161103,MIN,DEN,MIN,DEN,INC
20161104,BKN,CHA,CHA,BKN,INC
20161104,BKN,CHA,CHA,BKN,IC
20161104,NOP,PHO,PHO,NOP,INC
20161104,NOP,PHO,PHO,NOP,IC
20161104,NOP,PHO,NOP,PHO,INC
20161104,NOP,PHO,NOP,PHO,INC
20161105,ORL,WAS,WAS,ORL,INC
20161106,DAL,MIL,MIL,DAL,INC
20161106,DAL,MIL,MIL,DAL,INC
20161106,MEM,POR,MEM,POR,INC
20161106,TOR,SAC,SAC,TOR,INC
20161108,MEM,DEN,DEN,MEM,INC
20161108,MEM,DEN,,,IC
20161108,BKN,MIN,BKN,MIN,INC
20161108,POR,PHO,PHO,POR,INC
20161109,PHO,DET,DET,PHO,INC
20161109,PHO,DET,DET,PHO,INC
20161109,SAS,HOU,HOU,SAS,INC
20161110,MIA,CHI,MIA,CHI,INC
20161111,PHI,IND,IND,PHI,INC
20161111,OKC,LAC,LAC,OKC,INC
20161111,OKC,LAC,OKC,LAC,INC
20161111,POR,SAC,SAC,POR,INC
20161111,POR,SAC,SAC,POR,INC
20161111,POR,SAC,SAC,POR,IC
20161111,CHA,TOR,TOR,CHA,INC
20161111,CHA,TOR,CHA,TOR,INC
20161112,TOR,NYK,TOR,NYK,INC
20161114,NOP,BOS,BOS,NOP,INC
20161114,UTA,MEM,MEM,UTA,IC
20161115,MIA,ATL,MIA,ATL,INC
20161115,LAL,BKN,BKN,LAL,INC
20161115,LAL,BKN,LAL,BKN,IC
20161115,CLE,TOR,TOR,CLE,INC
20161116,BOS,DAL,DAL,BOS,INC
20161116,OKC,HOU,OKC,HOU,INC
20161116,OKC,HOU,OKC,HOU,INC
20161116,OKC,HOU,OKC,HOU,INC
20161116,OKC,HOU,OKC,HOU,INC
20161116,LAC,MEM,MEM,LAC,INC
20161116,LAC,MEM,LAC,MEM,IC
20161116,LAC,MEM,MEM,LAC,INC
20161116,ORL,NOP,NOP,ORL,INC
20161116,ORL,NOP,ORL,NOP,INC
20161116,ORL,NOP,NOP,ORL,IC
20161116,PHI,WAS,PHI,WAS,INC
20161116,PHI,WAS,WAS,PHI,INC
20161116,PHI,WAS,WAS,PHI,INC
20161118,CHA,ATL,ATL,CHA,IC
20161118,CHA,ATL,ATL,CHA,INC
20161118,SAC,LAC,SAC,LAC,INC
20161118,DEN,TOR,TOR,DEN,INC
20161118,DEN,TOR,DEN,TOR,INC
20161119,LAC,CHI,CHI,LAC,INC
20161119,LAC,CHI,LAC,CHI,INC
20161120,SAC,TOR,SAC,TOR,INC
20161120,SAC,TOR,TOR,SAC,INC
20161121,MIN,BOS,MIN,BOS,INC
20161121,MIN,BOS,MIN,BOS,INC
20161121,SAS,DAL,SAS,DAL,INC
20161121,SAS,DAL,SAS,DAL,INC
20161121,DET,HOU,HOU,DET,IC
20161121,DET,HOU,HOU,DET,INC
20161121,DET,HOU,DET,HOU,INC
20161121,DET,HOU,DET,HOU,INC
20161122,DEN,CHI,DEN,CHI,INC
20161122,DEN,CHI,DEN,CHI,INC
20161122,NYK,POR,NYK,POR,INC
20161122,NYK,POR,NYK,POR,INC
20161123,PHI,MEM,PHI,MEM,INC
20161123,PHI,MEM,PHI,MEM,INC
20161123,PHI,MEM,PHI,MEM,INC
20161123,CHA,SAS,CHA,SAS,IC
20161125,DEN,OKC,OKC,DEN,INC
20161125,DEN,OKC,DEN,OKC,INC
20161125,ORL,WAS,WAS,ORL,INC
20161128,WAS,SAC,SAC,WAS,INC
20161128,WAS,SAC,WAS,SAC,INC
20161128,WAS,SAC,WAS,SAC,INC
20161129,BKN,LAC,LAC,BKN,INC
20161129,BKN,LAC,BKN,LAC,INC
20161130,CHI,LAL,LAL,CHI,INC
20161130,CHI,LAL,CHI,LAL,INC
20161130,MIN,NYK,NYK,MIN,INC
20161130,MIN,NYK,MIN,NYK,INC
20161130,DAL,SAS,DAL,SAS,INC
20161130,DAL,SAS,DAL,SAS,INC
20161201,CHA,DAL,CHA,DAL,INC
20161201,CHA,DAL,CHA,DAL,IC
20161201,GSW,HOU,GSW,HOU,INC
20161201,GSW,HOU,HOU,GSW,INC
20161201,GSW,HOU,HOU,GSW,INC
20161201,GSW,HOU,GSW,HOU,INC
20161201,UTA,MIA,UTA,MIA,INC
20161201,UTA,MIA,MIA,UTA,INC
20161201,UTA,MIA,MIA,UTA,INC
20161201,UTA,MIA,UTA,UTA,INC
20161201,MEM,ORL,ORL,MEM,INC
20161202,NYK,MIN,MIN,NYK,INC
20161202,NYK,MIN,MIN,NYK,INC
20161202,BOS,SAC,SAC,BOS,INC
20161203,PHI,BOS,PHI,BOS,INC
20161203,PHI,BOS,BOS,PHI,INC
20161203,PHI,BOS,PHI,BOS,INC
20161203,PHI,BOS,BOS,PHI,INC
20161203,MEM,LAL,LAL,MEM,INC
20161203,MEM,LAL,MEM,LAL,INC
20161203,MEM,LAL,MEM,LAL,INC
20161203,POR,MIA,MIA,POR,INC
20161203,POR,MIA,POR,MIA,INC
20161203,CHA,MIN,CHA,MIN,INC
20161205,HOU,BOS,HOU,BOS,INC
20161205,HOU,BOS,BOS,HOU,INC
20161205,HOU,BOS,BOS,HOU,INC
20161205,NOP,MEM,NOP,MEM,INC
20161205,NOP,MEM,MEM,NOP,INC
20161205,NOP,MEM,NOP,MEM,INC
20161205,NOP,MEM,NOP,MEM,INC
20161205,BKN,WAS,BKN,WAS,INC
20161208,WAS,DEN,DEN,WAS,INC
20161208,WAS,DEN,DEN,WAS,INC
20161208,MEM,POR,POR,MEM,INC
20161209,MIL,ATL,MIL,ATL,INC
20161209,OKC,HOU,HOU,OKC,INC
20161209,OKC,HOU,OKC,HOU,INC
20161209,OKC,HOU,OKC,HOU,INC
20161209,SAC,NYK,SAC,NYK,INC
20161209,SAC,NYK,SAC,NYK,INC
20161210,WAS,MIL,WAS,MIL,INC
20161210,WAS,MIL,MIL,WAS,INC
20161211,PHO,NOP,NOP,PHO,INC
20161211,PHO,NOP,PHO,NOP,INC
20161212,HOU,BKN,HOU,BKN,INC
20161212,HOU,BKN,HOU,BKN,INC
20161212,LAC,POR,LAC,POR,INC
20161212,LAC,POR,LAC,POR,INC
20161212,LAC,POR,POR,LAC,INC
20161212,LAC,POR,POR,LAC,INC
20161212,MIA,WAS,WAS,MIA,INC
20161213,NOP,GSW,GSW,NOP,INC
20161213,CHI,MIN,CHI,MIN,INC
20161213,CHI,MIN,CHI,MIN,INC
20161213,CHI,MIN,MIN,CHI,INC
20161213,PHO,NYK,NYK,PHO,INC
20161213,PHO,NYK,PHO,NYK,INC
20161213,PHO,NYK,NYK,PHO,INC
20161213,PHO,NYK,NYK,PHO,INC
20161213,PHO,NYK,PHO,NYK,INC
20161213,PHO,NYK,PHO,NYK,INC
20161214,WAS,CHA,WAS,CHA,INC
20161214,MIA,IND,MIA,IND,INC
20161215,NOP,IND,IND,NOP,INC
20161215,NOP,IND,IND,NOP,INC
20161216,UTA,DAL,DAL,UTA,INC
20161216,UTA,DAL,DAL,UTA,INC
20161216,UTA,DAL,DAL,UTA,INC
20161216,MEM,SAC,SAC,MEM,INC
20161216,MEM,SAC,MEM,SAC,INC
20161216,MEM,SAC,SAC,MEM,INC
20161216,MEM,SAC,MEM,SAC,INC
20161216,MEM,SAC,MEM,SAC,INC
20161216,MEM,SAC,MEM,SAC,INC
20161217,ATL,CHA,CHA,ATL,INC
20161218,PHI,BKN,BKN,PHI,INC
20161218,PHI,BKN,BKN,PHI,INC
20161218,PHI,BKN,BKN,PHI,INC
20161218,WAS,LAC,WAS,LAC,INC
20161218,WAS,LAC,WAS,LAC,INC
20161219,OKC,ATL,ATL,OKC,INC
20161219,OKC,ATL,ATL,OKC,INC
20161220,MEM,BOS,BOS,MEM,INC
20161220,MIL,CLE,CLE,MIL,INC
20161220,MIL,CLE,MIL,CLE,INC
20161220,CHA,LAL,LAL,CHA,INC
20161220,CHA,LAL,CHA,LAL,INC
20161220,CHA,LAL,CHA,LAL,INC
20161220,MIA,ORL,ORL,MIA,INC
20161220,MIA,ORL,MIA,ORL,INC
20161220,MIA,ORL,ORL,MIA,INC
20161220,MIA,ORL,ORL,MIA,INC
20161220,SAC,POR,SAC,POR,INC
20161220,HOU,SAS,HOU,SAS,INC
20161220,HOU,SAS,HOU,SAS,INC
20161220,HOU,SAS,SAS,HOU,INC
20161220,HOU,SAS,SAS,HOU,INC
20161221,POR,DAL,POR,DAL,INC
20161221,UTA,SAC,SAC,UTA,INC
20161221,UTA,SAC,UTA,SAC,INC
20161222,MIA,LAL,MIA,LAL,INC
20161223,DEN,ATL,ATL,DEN,IC
20161223,DEN,ATL,DEN,ATL,IC
20161223,LAC,DAL,DAL,LAC,INC
20161223,LAC,DAL,LAC,DAL,INC
20161223,DET,GSW,GSW,DET,INC
